id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:phytoplasma infection?
84126529,70634745-a2ff-428c-92fb-340d154e1fdc,Tue Jun 22 2021 19:57:50 GMT-0400 (EDT),44369,2021-06-22 23:57:50 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-06-23 00:56:44 UTC,2024-11-23 22:06:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/84126529,https://inaturalist-open-data.s3.amazonaws.com/photos/138234876/medium.jpg,,,,1,0,FALSE,3,"Maroon Dr, Richmond Hill, ON, CA",43.93873833,-79.42921333,65,,,,65,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84127681,42a8a033-538a-4b10-9b5b-0ff562668192,Tue Jun 22 2021 19:49:56 GMT-0400 (EDT),44369,2021-06-22 23:49:56 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-06-23 01:04:15 UTC,2024-11-23 22:06:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/84127681,https://inaturalist-open-data.s3.amazonaws.com/photos/138236441/medium.jpg,,,,1,0,FALSE,3,"Oak Ridges Trail, Richmond Hill, ON, CA",43.93720333,-79.42720833,8,,,,8,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84127766,93705fa2-adcf-444e-a85f-8fcc25ecf8e9,Tue Jun 22 2021 09:24:20 GMT-0500 (CDT),44369,2021-06-22 14:24:20 UTC,Central Time (US & Canada),2750358,draleah,Dra. Leah,2021-06-23 01:05:12 UTC,2024-11-26 21:57:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84127766,https://inaturalist-open-data.s3.amazonaws.com/photos/138236638/medium.jpg,,,,1,0,FALSE,3,"S 124th St, West Allis, WI, US",43.0047,-88.05948617,46,,,,46,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84128502,019385a4-569b-49d5-ab8e-495c668867b9,Tue Jun 22 2021 19:43:25 GMT-0400 (EDT),44369,2021-06-22 23:43:25 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-06-23 01:11:39 UTC,2024-11-23 22:06:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/84128502,https://inaturalist-open-data.s3.amazonaws.com/photos/138237948/medium.jpg,,,,1,0,FALSE,3,"Oak Ridges Trail, Richmond Hill, ON, CA",43.93630333,-79.42573667,65,,,,65,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84129069,15a0eb64-a61c-44b9-a603-635434f0063e,Tue Jun 22 2021 19:36:59 GMT-0400 (EDT),44369,2021-06-22 23:36:59 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-06-23 01:16:49 UTC,2024-11-23 22:06:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/84129069,https://inaturalist-open-data.s3.amazonaws.com/photos/138238788/medium.jpg,,,,1,0,FALSE,3,"Oak Ridges Trail, Richmond Hill, ON, CA",43.935555,-79.42378333,8,,,,8,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84133638,75fd25ae-9b58-451d-8734-5ba6b5af5b4e,Fri May 01 2020 17:23:21 GMT-0400 (EDT),43952,2020-05-01 21:23:21 UTC,Eastern Time (US & Canada),3496488,toczydlowski,,2021-06-23 02:07:13 UTC,2024-11-16 19:09:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84133638,https://inaturalist-open-data.s3.amazonaws.com/photos/138247527/medium.jpg,,,,1,0,FALSE,3,"Bancroft Park, Lansing, MI, US",42.75330333,-84.52860333,5,,,,5,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84142410,e371a833-d93c-40e5-9fbf-466edbd73441,41045.4515,41045,2012-05-16 15:50:10 UTC,Central Time (US & Canada),4626069,jenwithonen,Jen Mann,2021-06-23 03:57:18 UTC,2021-06-23 07:00:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84142410,https://inaturalist-open-data.s3.amazonaws.com/photos/138263966/medium.jpg,,"flower, plant, trillium, white, michigan, wildflower, upper peninsula, nature, Trillium grandiflorum (Great White Trillium)","Picking a trillium seriously injures the plant by preventing the leaf-like bracts from producing food for the next year. A plant takes many years to recover. For this reason in Michigan, Minnesota and New York it is illegal to pick and/or transplant trilliums from public lands without a permit from the State. - Wikipedia",1,0,FALSE,,"Thomaston, Michigan, United States",46.492838,-89.936099,,,,,,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84171565,77ecb0c0-e008-427f-8a1f-33b03bec683d,2021/06/22 11:01 AM EDT,44369,2021-06-22 15:01:00 UTC,Eastern Time (US & Canada),2883853,linkmdavis,Link Davis,2021-06-23 13:12:54 UTC,2023-04-01 13:55:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84171565,https://inaturalist-open-data.s3.amazonaws.com/photos/138314890/medium.jpg,,,,1,0,FALSE,,"New York, US",42.54556182,-76.36091221,1957,,,,27630,obscured,open,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84179653,1012c8b8-fcd7-4495-afb0-125ef3253c8d,Wed Jun 23 2021 10:35:33 GMT-0400 (EDT),44370,2021-06-23 14:35:33 UTC,Eastern Time (US & Canada),1468783,wendyhaeco,Wendy Owens Rios,2021-06-23 14:37:13 UTC,2023-06-18 22:11:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84179653,https://inaturalist-open-data.s3.amazonaws.com/photos/138330501/medium.jpg,,,,2,0,FALSE,3,"Perinton Pkwy, Fairport, NY, US",43.09115755,-77.37387446,7,,,,7,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84181312,29dbd56e-9f8b-427c-9963-2af263e1d14e,44366.53728,44366,2021-06-19 16:53:41 UTC,Eastern Time (US & Canada),3745605,woodbridge,Margaret Woodbridge,2021-06-23 14:50:36 UTC,2023-08-25 14:19:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84181312,https://inaturalist-open-data.s3.amazonaws.com/photos/138332537/medium.jpeg,,,,2,0,FALSE,2,"Elberta, MI 49628, USA",44.61536779,-86.23052503,16,,,,16,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84225256,686835a1-a08d-4a70-8de4-2d992b205ccd,2021/06/14 5:44 PM EDT,44361,2021-06-14 21:44:00 UTC,Eastern Time (US & Canada),469795,pdabell,Paul Abell,2021-06-23 20:42:42 UTC,2024-11-26 00:57:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84225256,https://inaturalist-open-data.s3.amazonaws.com/photos/138352538/medium.jpeg,,,,1,0,FALSE,,"Muskoka, CA-ON, CA",45.20007561,-79.25153758,10,,,,27190,obscured,open,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84249660,0b41eab7-d48e-4e38-a7c0-cb162f2450bd,2003/03/25 1:16 PM AKST,37705,2003-03-25 22:16:00 UTC,Alaska,858886,scottranger,Scott Ranger,2021-06-24 00:28:16 UTC,2023-08-25 02:48:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84249660,https://inaturalist-open-data.s3.amazonaws.com/photos/138449871/medium.jpg,,"5 Monocotyledonae, 6 Plants, GRSM Rainbow Falls Trail, Geography, Great Smoky Mountains National Park, Tennessee, Tree of Life, Trilliaceae, Trillium, Trillium simile, United States, Vascular Plants",Rainbow Falls Trail,3,1,FALSE,,"Sevier County, TN, USA",35.66367223,-83.4713009,,,,,,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84280757,96ff2eec-808c-4204-8dbb-6f794bacbeb3,2021/05/19 6:36 PM UTC,44335,2021-05-19 18:36:00 UTC,UTC,3474320,nathanc14,Nathan Clark,2021-06-24 08:31:43 UTC,2024-11-26 00:05:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84280757,https://inaturalist-open-data.s3.amazonaws.com/photos/138505496/medium.jpg,,,,1,0,FALSE,,"Guelph, ON, Canada",43.5448048,-80.2481666,9459,,,,9459,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84287770,78536e3d-65b1-46a2-aec7-e531076594f0,Tue Jun 22 2021 12:45:21 GMT-0400 (EDT),44369,2021-06-22 16:45:21 UTC,Eastern Time (US & Canada),1867909,lisaclairemiller,,2021-06-24 11:05:25 UTC,2024-11-23 22:05:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84287770,https://inaturalist-open-data.s3.amazonaws.com/photos/138519380/medium.jpg,,,,1,0,FALSE,3,"Highbanks Metro Park, Lewis Center, OH, US",40.1518073,-83.0249996,36,,,,36,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84308029,7a7139ac-289c-4892-9f86-86b2e7669631,44332.42834,44332,2021-05-16 14:16:49 UTC,Eastern Time (US & Canada),132128,kevinbohannon,Kevin Bohannon,2021-06-24 15:04:44 UTC,2023-07-08 04:56:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84308029,https://inaturalist-open-data.s3.amazonaws.com/photos/138553631/medium.jpeg,,,,2,0,FALSE,2,"Ypsilanti, MI 48198, USA",42.290325,-83.60640278,,,,,,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84330280,71d2eb45-28c8-436a-bfed-b8985cf43441,44371.59294,44371,2021-06-24 18:13:50 UTC,Eastern Time (US & Canada),2238713,staelga5,Alison Staelgraeve,2021-06-24 18:16:31 UTC,2024-11-23 22:06:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84330280,https://inaturalist-open-data.s3.amazonaws.com/photos/138590944/medium.jpeg,,,,2,0,FALSE,2,"Holt, MI 48842, USA",42.67422497,-84.49191581,9,,,,9,,open,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84349300,37bd5f8f-c6f9-497c-b43a-fdb96798459f,2021/06/03 10:21 AM EDT,44350,2021-06-03 14:21:00 UTC,Eastern Time (US & Canada),275342,iapkarian,Isabel,2021-06-24 20:53:15 UTC,2024-11-23 22:37:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84349300,https://inaturalist-open-data.s3.amazonaws.com/photos/138622594/medium.jpeg,,,,2,0,FALSE,,"Grey County, ON, Canada",44.395255,-80.80077648,1958,,,,1958,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84363447,cbd81f9a-f34b-4812-b883-fa92b2aa6b63,Thu Jun 24 2021 13:46:02 GMT-0400 (EDT),44371,2021-06-24 17:46:02 UTC,Eastern Time (US & Canada),3910322,robin-rambles,,2021-06-24 23:06:58 UTC,2023-06-10 03:11:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84363447,https://inaturalist-open-data.s3.amazonaws.com/photos/138647316/medium.jpg,,,,2,0,FALSE,3,"North Carolina, US",35.48283099,-83.04139879,10,,,,28677,,obscured,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84464032,9fc3d7fb-dec2-4c9c-bf16-a3b342919a1f,Sat May 15 2021 11:37:09 GMT -0400 (EDT),44331,2021-05-15 15:37:09 UTC,Eastern Time (US & Canada),4639393,hschwer,,2021-06-25 20:05:54 UTC,2024-11-24 20:55:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84464032,https://inaturalist-open-data.s3.amazonaws.com/photos/139991520/medium.jpeg,,,,1,0,FALSE,333,Binbrook,43.09873199,-79.8387146,,,,,,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84501072,60cf951b-c0d3-4760-8298-9e0e0836537c,44360.41934,44360,2021-06-13 14:03:51 UTC,Eastern Time (US & Canada),164015,owenclarkin,Owen Clarkin,2021-06-26 02:11:52 UTC,2023-06-18 20:10:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84501072,https://inaturalist-open-data.s3.amazonaws.com/photos/138892674/medium.jpeg,,,,2,0,FALSE,,"Ottawa, CA-ON, CA",45.326651,-75.943082,100,,,,100,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84569970,4d053077-c740-4f69-bee4-b24dba9d671a,Sat Jun 26 2021 10:00:26 GMT-0500 (CDT),44373,2021-06-26 15:00:26 UTC,Central Time (US & Canada),2782928,steeljef,Jeff Steele,2021-06-26 16:33:29 UTC,2024-11-23 22:06:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84569970,https://inaturalist-open-data.s3.amazonaws.com/photos/139009589/medium.jpg,,,,1,0,FALSE,3,"Glacial Drumlin Bike Trail, Jefferson, WI, US",43.0235945,-88.72783667,14,,,,14,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84590016,d7ac3246-9ed5-4b2c-bf1c-5714074a430d,44334,44334,,UTC,4430265,mitziana,,2021-06-26 18:52:54 UTC,2024-11-25 23:59:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84590016,https://inaturalist-open-data.s3.amazonaws.com/photos/139038894/medium.jpg,,,,1,0,FALSE,,"Simcoe County, ON, Canada",44.85004688,-80.01087175,67,,,,67,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84599880,3e16a63e-970e-4bd6-97f9-0ceeb4d88515,Tue May 25 2021 13:51:27 GMT-0400 (EDT),44341,2021-05-25 17:51:27 UTC,Eastern Time (US & Canada),296740,billmarkm,Bill Michalek,2021-06-26 20:04:41 UTC,2024-11-26 00:39:44 UTC,research,CC0,https://www.inaturalist.org/observations/84599880,https://inaturalist-open-data.s3.amazonaws.com/photos/139061288/medium.jpg,,,,1,0,FALSE,3,"Stony Brook State Park, Dansville, NY, US",42.517205,-77.69121667,,,,,,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84604553,54752c19-b3a7-4977-94d2-80b7fa60ba83,Mon May 17 2021 08:41:43 GMT-0400 (EDT),44333,2021-05-17 12:41:43 UTC,Eastern Time (US & Canada),4644207,mmedaley,Mme Daley,2021-06-26 20:35:26 UTC,2021-07-09 14:52:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84604553,https://inaturalist-open-data.s3.amazonaws.com/photos/139069090/medium.jpg,,,,2,0,FALSE,3,"Kent Creek, Otonabee-South Monaghan, ON, CA",44.19837939,-78.23465723,110350,,,,110350,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84644203,f4de45e6-66ec-4e48-bd9e-4a0e912393c6,2004/03/28 2:37 PM AKST,38074,2004-03-28 23:37:00 UTC,Alaska,858886,scottranger,Scott Ranger,2021-06-27 02:25:46 UTC,2024-10-20 03:37:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84644203,https://inaturalist-open-data.s3.amazonaws.com/photos/139133674/medium.jpg,,"5 Monocotyledonae, 6 Plants, Anatomy: plant, Colors, Flowers, GRSM Porters Creek Trail, Geography, Great Smoky Mountains National Park, Great White Trillium, Large-flowered Trillium, Tennessee, Tree of Life, Trilliaceae, Trillium, Trillium grandiflorum, United States, Vascular Plants, White, White Trillium",,1,0,FALSE,,"Sevier County, TN, USA",35.67789656,-83.39715009,,,,,,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84698898,0ec44117-6ad2-45b1-8c9e-dff1684fbc60,Sun May 02 2021 11:14:11 GMT-0500 (CDT),44318,2021-05-02 11:14:11 UTC,UTC,2595619,truesgen,Teresa Nelson,2021-06-27 14:18:43 UTC,2021-07-09 23:06:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84698898,https://inaturalist-open-data.s3.amazonaws.com/photos/139236036/medium.jpg,,,,1,0,FALSE,3,"Judge C R Magney State Park, Grand Marais, MN, US",47.83513833,-90.05398617,4,,,,4,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84699798,42b0c04c-7e1e-418b-b67d-02e91ce5ca3e,Fri Jun 25 2021 15:42:57 GMT-0400 (EDT),44372,2021-06-25 19:42:57 UTC,Eastern Time (US & Canada),2853021,ksreitz,Koa Reitz,2021-06-27 14:24:38 UTC,2024-11-23 22:06:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84699798,https://inaturalist-open-data.s3.amazonaws.com/photos/139237652/medium.jpg,,,,1,0,FALSE,3,"Ohiopyle State Park, Mill Run, PA, US",39.863495,-79.501655,4,,,,4,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84805105,824a04c4-dc7c-49ca-a3c2-7e7f16044d6a,44320.68999,44320,2021-05-04 20:33:35 UTC,Eastern Time (US & Canada),4650984,logancrump,,2021-06-28 03:05:36 UTC,2024-11-22 20:59:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84805105,https://inaturalist-open-data.s3.amazonaws.com/photos/139428984/medium.jpeg,,,,1,0,FALSE,2,"Perth, ON K7H 3C7, Canada",44.78187222,-76.23264167,,,,,,,,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84853118,6ee3347b-2555-4542-9a33-632e836c4778,2021/05/08 5:11 PM EDT,44324,2021-05-08 21:11:00 UTC,Eastern Time (US & Canada),4621109,jimjamjoeman,,2021-06-28 14:55:23 UTC,2024-11-23 21:27:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84853118,https://inaturalist-open-data.s3.amazonaws.com/photos/139514852/medium.jpeg,,,,2,0,FALSE,,"Québec, CA",45.74325586,-75.89301349,2375,,,,27126,obscured,open,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84902836,7344218f-4c14-4fa5-9555-3679d727c86f,Wed May 12 2021 10:45:40 GMT-0400 (EDT),44328,2021-05-12 14:45:40 UTC,Eastern Time (US & Canada),189141,ezimlich,,2021-06-28 21:51:45 UTC,2024-11-24 15:30:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84902836,https://inaturalist-open-data.s3.amazonaws.com/photos/139604382/medium.jpg,,,,1,0,FALSE,3,"Cuyahoga Valley National Park, Northfield, OH, US",41.27604824,-81.54565372,5,,,,5,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
84992009,d45b337d-47d1-4d00-bea7-e20cab47803c,Tue Jun 29 2021 10:22:15 GMT-0400 (EDT),44376,2021-06-29 14:22:15 UTC,Eastern Time (US & Canada),2222910,timtully,,2021-06-29 16:54:43 UTC,2024-11-23 22:06:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84992009,https://inaturalist-open-data.s3.amazonaws.com/photos/139763912/medium.jpg,,,,1,0,FALSE,3,"Awenda Provincial Park, Tiny, ON, CA",44.82781772,-80.01189849,8,,,,8,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85046182,bf501d30-b5fc-49b6-a9f6-460a396ab0b3,2021/05/14 11:33 AM EDT,44330,2021-05-14 15:33:00 UTC,Eastern Time (US & Canada),2850982,tomfeild,Tom Field,2021-06-30 02:00:28 UTC,2022-12-22 03:37:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85046182,https://inaturalist-open-data.s3.amazonaws.com/photos/139863585/medium.jpg,,,,3,0,FALSE,,"Garrett County, MD, USA",39.36294308,-79.23780886,493,,,,493,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85051473,2db5cd2a-4d44-4f36-9661-28bc6a61a738,2010/05/06 1:09 PM EDT,40304,2010-05-06 17:09:00 UTC,Eastern Time (US & Canada),182332,chuckt2007,Chuck Thomas,2021-06-30 03:08:36 UTC,2025-09-15 07:31:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85051473,https://inaturalist-open-data.s3.amazonaws.com/photos/139874110/medium.jpg,,,two small stature plants were observed in a study area in 2010.  They could not be located in 2012.,1,0,FALSE,,"Ohio, US",41.56653621,-81.8303109,77,,,,27785,obscured,,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85054296,b929064e-61b9-4e04-b69d-e31c70889b07,2021/06/20 9:38 AM CDT,44367,2021-06-20 14:38:00 UTC,Central Time (US & Canada),3544727,jasonswanson,Jason Swanson,2021-06-30 03:47:56 UTC,2024-11-26 21:57:17 UTC,research,CC0,https://www.inaturalist.org/observations/85054296,https://inaturalist-open-data.s3.amazonaws.com/photos/139873668/medium.jpeg,,,,1,0,FALSE,,"St. Joseph, Indiana, United States",41.55217333,-86.35201333,,,,,,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85097051,cb57e423-104e-4b92-8df5-fc2a5e8b46c4,Wed Jun 30 2021 11:32:23 GMT-0400 (EDT),44377,2021-06-30 15:32:23 UTC,Eastern Time (US & Canada),4662160,rosobrien,,2021-06-30 15:32:47 UTC,2024-11-23 22:07:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85097051,https://inaturalist-open-data.s3.amazonaws.com/photos/139956640/medium.jpg,,,,1,0,FALSE,3,"Edith J. Carrier Arboretum, Harrisonburg, VA, US",38.42891414,-78.86092826,206,,,,206,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85116661,39473612-88ff-46d8-aa4b-dc77c0ffd221,2021/05/17 4:30 PM EDT,44333,2021-05-17 20:30:00 UTC,Eastern Time (US & Canada),2850982,tomfeild,Tom Field,2021-06-30 18:20:35 UTC,2024-11-25 23:23:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85116661,https://inaturalist-open-data.s3.amazonaws.com/photos/139987155/medium.jpg,,,,1,0,FALSE,,"Fauquier County, VA, USA",38.94557011,-78.03161082,605,,,,605,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85137117,86cfa322-e737-4ef1-8779-ddfbcd989f32,44332.83399,44332,2021-05-17 00:00:57 UTC,Eastern Time (US & Canada),4660475,sophlove21,Sophia,2021-06-30 21:22:49 UTC,2024-11-25 23:22:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85137117,https://inaturalist-open-data.s3.amazonaws.com/photos/140029575/medium.jpeg,,,,1,0,FALSE,2,"Haslett, Meridian Charter Township, MI, USA",42.76870488,-84.39216983,186,,,,186,,,FALSE,gps,gps,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85235936,8ea1d84d-dda5-4c2f-83f5-0c1cc3fa79a5,2021/06/30 9:24 PM UTC,44377,2021-06-30 21:24:00 UTC,UTC,4046680,fenn2013,,2021-07-01 17:58:37 UTC,2021-07-01 21:13:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85235936,https://inaturalist-open-data.s3.amazonaws.com/photos/140201018/medium.jpeg,,,,1,0,FALSE,,"Tory Hill, ON K0L 2Y0, Canada",44.972806,-78.2747,1534,,,,1534,,,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85261139,87304446-801c-4443-a9b2-4876beb1ba63,Thu Jul 01 2021 15:57:35 GMT-0400 (EDT),44378,2021-07-01 19:57:35 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-07-01 21:15:21 UTC,2024-11-23 22:07:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/85261139,https://inaturalist-open-data.s3.amazonaws.com/photos/140253018/medium.jpg,,,,1,0,FALSE,3,"Nottawasaga Lookout, Duntroon, ON, CA",44.409345,-80.25982833,6,,,,6,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85261163,9584d643-6ecb-4df2-a9fc-b3aacbe1ee60,Thu Jul 01 2021 15:54:31 GMT-0400 (EDT),44378,2021-07-01 19:54:31 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-07-01 21:15:34 UTC,2024-11-23 22:07:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/85261163,https://inaturalist-open-data.s3.amazonaws.com/photos/140253060/medium.jpg,,,,1,0,FALSE,3,"Nottawasaga Lookout, Duntroon, ON, CA",44.40873667,-80.26081167,6,,,,6,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85263438,2d78bc21-1ee3-42ac-8011-25e549a45da5,Thu Jul 01 2021 15:15:59 GMT-0400 (EDT),44378,2021-07-01 19:15:59 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-07-01 21:36:01 UTC,2024-11-23 22:07:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/85263438,https://inaturalist-open-data.s3.amazonaws.com/photos/140257468/medium.jpg,,,,1,0,FALSE,3,"Nottawasaga Lookout, Duntroon, ON, CA",44.40707,-80.262955,6,,,,6,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85263539,e008d304-e704-4225-aa30-e6143b49235b,Thu Jul 01 2021 15:14:44 GMT-0400 (EDT),44378,2021-07-01 19:14:44 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-07-01 21:36:23 UTC,2024-11-23 22:07:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/85263539,https://inaturalist-open-data.s3.amazonaws.com/photos/140257551/medium.jpg,,,,1,0,FALSE,3,"Nottawasaga Lookout, Duntroon, ON, CA",44.40691667,-80.2632,4,,,,4,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85263605,4e68a601-edd9-4667-a7f0-c939b2ecf011,Thu Jul 01 2021 15:13:45 GMT-0400 (EDT),44378,2021-07-01 19:13:45 UTC,Eastern Time (US & Canada),3113652,data_nerd,Andrew Sebastian,2021-07-01 21:37:02 UTC,2024-11-23 22:07:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/85263605,https://inaturalist-open-data.s3.amazonaws.com/photos/140257699/medium.jpg,,,,1,0,FALSE,3,"Nottawasaga Lookout, Duntroon, ON, CA",44.40691667,-80.263825,6,,,,6,,open,FALSE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
85284178,b834b8a2-c8d0-4c64-a51b-c98021e08c0d,2021/05/24 9:13 AM EDT,44340,2021-05-24 13:13:00 UTC,Eastern Time (US & Canada),3370220,lesliejoan,L Joan Heyding,2021-07-02 00:47:34 UTC,2024-11-26 00:36:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85284178,https://inaturalist-open-data.s3.amazonaws.com/photos/140295134/medium.jpeg,,,,2,0,FALSE,,"Pontiac, CA-QC, CA",45.81936066,-76.48276966,501,,,,27095,obscured,open,TRUE,,,large white trillium,Trillium grandiflorum,large white trillium,Plantae,55402,
